,date,thumbsUpCount,comment,score,review score
120,2021-09-16,2,적금 적립이 됐는지 확인하기 위해 회원가입 좀 하려는데 그러려면 신분증 사진을 찍어야 된답니다 하지만 카메라 렌즈가 좀 망가져서 사진 촬영을 해도 인식을 못 하는데 신분증 촬영 안 하고 회원가입하는 방법은 없습니까,3,0.8999999999999999
121,2021-09-16,0,신한쏠처럼 입출금 될 때 알림 오면 편리할 거 같네요 이런 알림 하나 없다는 게 참,1,3.5
122,2021-09-16,0,어제부터 앱 계속 중단된다고요 도와주세요,3,1.5
123,2021-09-16,0,모바일 인증서 발급 중 1원 입금 인증 여기부터 작동이 안 된다 수십 번 했는데 여기서부터 안된다고,1,-2.0
124,2021-09-16,15,진짜 어이가 없어서 말이 안 나오네요 아니 대체 로그인이 계속 안되는 건 가요 아이디 조회 및 재설정해서 비번 바꾸고 로그인하면 다시 3번 이상 틀렸다고 재설정하라고 난리네요;;; 이게 한두 번이면 말을 안 하는데 대체 들어갈 때마다 이러는 건 뭔가요 저 이번 주에 에러 나고 재설정하라고만 해서 6번쯤 한 것 같은데 아직도 로그인이 안 되고 있네요 그냥 국민은행 말고 타사로 통장 이전해야 하나 고민되네요; 아직도 로그인 안 되고 재설정해도 똑같습니다 로그인이 안 돼서 인터넷 결제에 문제가 생기고 있고요;;;,1,-10.0
125,2021-09-15,1,1주일째 모바일 인증서 로그인이 안 돼요 정보를 불러오는 중입니다라고 한참 뜨다가 응답하지 않는다는 메시지가 나옵니다 송금업무를 못하고 있어요 제발 고쳐주세요,3,-2.5
126,2021-09-15,0,오늘 로그인 설정 몇 번을 하는지 짜증 납니다,1,-4.0
127,2021-09-15,9,물건 사면 알림 오는데 알림도 안 오고 숫자 지문 패턴 인증서 전부 비밀번호 로그인하면  고객님 죄송합니다 거래 처리 중 일시적인 오류가 발생하였다고 메시지만 계속 뜨네요 KB 스타 알림 KB 스타뱅킹 둘 다 안됩니다 이거 해결 안 되나요,1,-6.0
128,2021-09-15,1,일시적 오류라면서 로그인조차 안 되는데 광고성 스팸전화 돌릴 시간에 이런 오류 먼저 잡아내 새여 장기 대출 광고 전화나 문자만 열심히 돌리지 마시고,1,-7.0
129,2021-09-15,1,2021년 9월 15일 7시 30분부터 지금까지 로그인하려고 하면 오류코드 뜨며 접속이 안됩니다 공지라도 보내주던가 아무런 이유도 대책도 없이 거래가 안되니 답답합니다,1,-6.0
130,2021-09-15,7,스타뱅킹 리브 둘 다 오류로 인해 로그인 진행이 안됩니다 음 최근에 썼을 땐 괜찮았는데 이상하네요 폰을 껐다 켜도 마찾가지 입니다 고객센터에 전화하라고 안내받았지만 15xx 이런 번호는 지금 제 요금제로는 전화 시간이 거의 안 남아서 없네요 다른 분들 리뷰를 보니 비슷비슷한 문제가 발생 중인 게 꽤 오래되어 보이는데 고객센터로 전화하란 말 말고 방안을 말해주세요 해보겠습니다,3,-4.0
131,2021-09-15,2,로그인이 안 됩니다 계속 오류가 난다고 뜨고 어플 자체를 아예 못 들어가네요 업데이트된 것 같은데 로그인도 안 되면 어떻게 쓰라는 건가요 업데이트만 되면 뭐 하나요 사용을 못 하는데,1,-0.19999999999999996
132,2021-09-15,2,오류 엄청나네 진짜 제대로 신경은 쓰는가 모르겠음,1,-8.4
133,2021-09-15,1,비밀번호 변경을 하려는데 상담원 분과 통화 후에도 거래 처리 중 일시적 오류가 발생했다는 문구가 지속적으로 뜨는데 지금 뭔가 어플 자체에 문제가 있는 건가요,1,-5.0
134,2021-09-15,1,지문 등록해도 매번 지문이 유효하지 않다고 재등록해야 되고 간편하게 사용하기 위해 지문등록했는데 자꾸 오류 나서 OTP 인증해야 되고 심지어 공인인증서 로그인할 때도 3번에 한 번은 오류로 튕기네요 휴대폰 재시작도 하고 v3 앱 구동도 확인하고 다 했는데 자꾸 에러가 나는 게 불안해서 국민은행 못 쓰겠어요 다른 은행으로 돈 옮기려 해도 에러 나서 그것도 안되네요 이러다 통장에 있는 돈 어느 순간 없어져 버릴까 불안하네요,1,-8.2
135,2021-09-15,0,지금 인터넷뱅킹이 안되는 왜 그런 거죠 자꾸 오류라고,1,-6.3
136,2021-09-15,0,거래 처리 중 일시적인 오류 현상이 시도 때도 없이 뜹니다 버그 수정 부탁드립니다,1,2.5
137,2021-09-15,0,지금 로그인 다들 안되나 보네요,1,-1.0
138,2021-09-15,0,전보다 나아진 거 같긴 한데 그래도 좀 더 사용하기 편하면 좋겠어요,3,2.25
139,2021-09-15,1,시스템 오류인가요 농협에 타행 기관 공인인증서 등록 시 보안카드 번호 입럭했는데 계속 틀리다고 나오네요,1,-3.0
140,2021-09-15,0,로그인하고 계좌조회 안돼요,2,-1.0
141,2021-09-15,1,오늘 업데이트 후 지문인식 및 비번이 안 먹혀요 로그인조차 안되면 어떡해요,1,-2.0
142,2021-09-15,0,비밀번호 누르고 로그인 누르면 화면이 더니 이상 넘어가지 않아요 스타 알림 스타뱅킹 다 똑같은 상황이네요,1,1.4
143,2021-09-15,0,뭐 같은 앱 진짜 화나 앱 때문에 국민은행 안 써 개발자들 다 잘라버리던가 해라,1,-3.05
144,2021-09-15,0,아이 싯팔 언제 쳐 고치냐 동네 구멍가게 앱도 아니고,1,0.0
145,2021-09-15,0,아니 왜 계속 먹통 ,1,-0.3
146,2021-09-15,0,kb국민은행은 믿을 수 있어서 좋습니다,5,3.0
147,2021-09-15,1,진짜 화난다  인증서 발급받으려고 하는데 한번 잘못 클릭하면 모든 게 다 리셋됨 진짜 화난다 이러니까 칼뱅 쓰지 사람들이 ,1,-4.5
148,2021-09-15,0,아니 들어가면 맨날 대기 아니면 앱 종료 뜨고 이게 며칠째야 진짜,1,-0.5
149,2021-09-15,1,계속 오류 계속 로그인 오류,1,-1.0
150,2021-09-15,1,그냥 하루아침에 앱이 먹통이 됨 재부팅 소용없음 재설치 소용없음 재설치 전  모바일 인증서 정보 불러온다 하면서 먹통 재설치 후  발급 6단계까지는 가지만 그 이후 먹통 TAP 내부 오류입니다 FFFF000D1750 v3도 잘 깔려있는데 이게 뭔지,1,-5.0
151,2021-09-15,1,네트워크 접속이 안 된다는 코드 NT008 메시지 뜨고 접속이 안됨 네트워크 정상이고 다른 앱은 잘만 접속됨 1위 은행 앱이 왜 이러나 요 칼뱅으로 넘어가는 게 대세인가,1,1.1
152,2021-09-15,0,반응 없음 거지 같음,1,-3.0
153,2021-09-15,2,폴드 3에서 화면 가로방향 강제전환 공인인증서 비밀번호 입력 먹통 아이디 로그인 입력창 먹통 빠른 개선 바랍니다,1,-0.95
154,2021-09-15,0,시간이 없이 바쁠 때ᆢ너무 편리하고 시간 단축되는 게 ᆢ좋아요,4,-3.0
155,2021-09-15,1,며칠 전부터 사용 못 하고 있어요 V3KB 권한도 동의했고 데이터 삭제도 해보고 어플 삭제도 해봤는데 로그인만 하려고 하면 아무 창도 안 나와요 자주 사용 안 해서 상관 안 하고 있었는데 급하게 보내야 할 때 심각하네요 저번 주부터 지금까지 앱 개발 안 했다고 생각하니까 약간 실망입니다,3,-19.4
156,2021-09-15,15,좋아요 어쩌다 로그인할 때 지연되는 거 빼고는 만족함 궁금한 점이 있는데 계좌를 해지하면 KB 모바일 인증서 다시 설치해야 하는지요 계좌 해지하고 새로 계좌를 만들어야 해서,5,3.5
157,2021-09-15,0,갤럭시 폴드 메인화면에서 자꾸 앱 화면이 돌아가면서 로그인도 안 됨 최악,1,-4.0
158,2021-09-14,0,3번 설치했는데 또 안돼요,1,-1.0
159,2021-09-14,0,모든 게 다 편리하네요,5,4.5
160,2021-09-14,1,급한 순간에 멈추더니  지가 제 기능도 못하는데 짜증 나네요,1,-6.0
161,2021-09-14,0,국민은행은 나의 오랜 친구,5,0.0
162,2021-09-14,0,진짜 개화나 게 만들어놨네  그냥 기업 쓸게요,1,2.0
163,2021-09-14,0,어플 진짜 개화 나네요 계좌에 돈다 뺍니다,1,2.0
164,2021-09-14,0,Lg V50s 사용자입니다 로그인 화면에서 멈추는 현상이 종종 일어나네요 폰 재부팅 시키면 되긴 하는듯싶은데 정말 중요할 때 사용 못 할까 봐 불안합니다 이런 현상이 몇 개월 전부터 있었고 리뷰에도 있는데 아직 여전하다는 건 이 문제에 대해서 포기하신 거라고 봐도 되는 건가요,1,-7.0
165,2021-09-14,6,이체할 때 최근 이체 기능은 대체 언제쯤 한 번 누르면 리스트가 노출되게 해주실 건가요 이 앱을 꽤 오래 쓴 것 같은데 이슈 자체를 아예 찾지를 못한 건지 알고 있는데 고치지 않는 건지 모르겠습니다 이체 진입 후 최근 이체 버튼을 눌러서 최초 진입하면 이체한 상대 리스트가 노출되지 않고 흰 화면만 노출되며 뒤로 가기를 했다가 다시 최근 이체를 진입해야 이체한 사람들 리스트가 노출됩니다 금융 어플이면 기능들을 좀 꼼꼼히 봐주세요 이게 뭡니까,1,-5.55
166,2021-09-14,0,은행 모바일앱 포기한 건가요 앱 키고 나면 아무 동작도 안 먹히네요,1,-2.0
167,2021-09-13,0,외국인 등록증은 신분증 인식 못 하네요,1,-1.0
168,2021-09-13,0,로그인 화면에서 화면 멈춤 현상 나타납니다 앱 재설치 권한 설정 V3 설치 및 사용 상태 엘지 벨벳 폰 확인 부탁드립니다,2,-1.5
169,2021-09-13,2,국민은행 주 사용자로서 건의드리고 싶은 건 제발 어플 통합 좀 했으면 좋겠습니다 뭘 할 때마다 새 어플을 깔고 또 깔고 진짜 오늘 업무처리하면서 갈아타고 싶은 마음 수십 번은 한거 같습니다 다음엔 부디 편리하게 이용할 수 있었으면 좋겠네요,1,-1.0
170,2021-09-13,2,전화상담 11분 기다렸는데 상담원 지연된다는 말만 11분간하더니 상담원 안 넘기고 다시 처음으로 전환시키라는 로봇 안내 멘트 후 전화 끝남 상담원 없으면 없다고 하세요,1,-5.2
171,2021-09-13,0,공동 인증서 하나 만들려고 하는데 오류가 나서 앱을 지웠다가 다시 깔으라는 팝업창이 뜨네요 너무 불편한 것 아닌가요,1,-9.5
172,2021-09-13,2,잘만 되는 어플이 갑자기 패턴 로그인하고 나면 계속 튕김 왜 이러는 걸까요,1,3.3
173,2021-09-13,0,인증서 발급받으려고 다 작성하고 휴대폰 인증하라 해서 번호 쓰려는데 왜 번호 쓰는 칸이 안 눌려지죠 그래서 번호를 쓸 수가 없어요 은행 가서 받으려 해도 안 되고 어떻게 인증을 받으라는 건지;,1,-0.5
174,2021-09-13,69,어플을 열면 창만 뜨고 먹통입니다 인증도 안되고 다른 버튼도 다 안 먹고 거래와 잔액 확인해야 하는데 며칠째 못하고 있고 지금도 다시 들어가 봤더니 똑같고 어플이 응답하지 않는다고 해서 닫았어요  폰이 이상 인가해서 어플 지우고 다시 받아도 똑같고요 다른 기능이나 어플 문제없이 쓰고 있어서 국민은행 어플이 안되는 거라고 생각했습니다 다른 사용자들의 민원이 없었나요 댓글 보니 안 되는 사람 있던데,1,-8.5
175,2021-09-13,0,앱이 잠깐도 아니고 며칠 동안 계속 먹통인 건 좀,1,0.5
176,2021-09-13,1,모바일 인증서가 로딩이 안 되네요 방법이 없을까요,1,1.0
177,2021-09-13,2,문제 인터넷이 불안정하다고 1시간째 어플 못 쓰고 있는데 조치 안 합니까 데이터도 안되고 와이파이도 안되는데 전액 다 kb에 넣어뒀는데 빼지도 못하고 빨리 조치해주세요;;,1,-8.25
178,2021-09-12,2,앱이 안 열리잖아요  국민은행이 이렇게 무능했나  중졸은행이에요,1,0.0
179,2021-09-12,2,오랜 시간 써왔던 앱인데 언제부터인가 버벅대더니 구동 자체가 되지 않아 다시 깔려고 삭제시켰더니 다시 깔기가 안되네요 수 없이 시도해보아도 먹통,1,-1.5
180,2021-09-12,77,폴드 3 메인화면에서 앱 구동하면 항상 시계방향으로 90도 화면이 회전합니다 초기 설정을 잘못했나 싶어 삭제 후 재설치 했는데 동일하네요 화면이 회전하면 메뉴 배치도 비효율적이고 특히 인증서 비번 입력 시 중간에 키패드가 닫혀서 너무 불편합니다,3,-6.8
181,2021-09-12,1,사용이 안 되네요 며칠 동안 너무 불편해요,1,-7.0
182,2021-09-12,1,지금은 왜 웹이 안 열리나요 급한데,1,-0.3
183,2021-09-11,2,아니 그럼 같은 내용으로 문의 반복하면 안 된다는 겁니까 제정신이 있으면 답변그리 하지마세쿄 2년 넘게 선불폰 이용자들이 본인인증할 수 있는 다른 방안을 마련하던가 그냥 안됩니다 어쩌라고요 이런 말 할 거면 그냥 님 사직서나 내세요 위에는 보고는 합니까 작년에 올린 글 선불폰은 모바일 인증서 사용이 불가능하다는 게 말이 되나요 일반 공인인증서는 너무 불편한데 선불폰이라는 이유로 안된다 해서 지문 사용을 못 하고 있습니다 빨리 해결해주세요,1,-11.75
184,2021-09-11,0,재난지원금 확인 안 되나요,4,-1.0
185,2021-09-11,5,새로 가입하기에 너무나도 불편한 앱임 어느 부분에서 어떠한 오류로 문제가 생기는지에 대한 안내 없음 왜 처음으로 돌아가는지 이유 없음 심지어 도로 주소 입력 시 5번 이상 시도를 해야 입력되는 불편함이 존재함,1,-14.2
186,2021-09-11,0,매우 안전하고 편리합니다,5,7.0
187,2021-09-11,4,이건 너무한 거 아닌가 아니 이틀 동안 메인화면이 안 넘어가지고 토스로 매일 잔액 확인하고 정작 메인 KB 잔액은 확인 못하고 혹시나 해서 안 들어져 가지고 업데이트도 했는데 안 들어가져가는 건 이건 일을 안 하고 있다는 생각밖에 못 하겠는데 KB 국민 대기업 치고는 대기업답게 행동하지 못하고 국민이라는 이름을 빼야 될 거 같네요 너무 화나서 안 쓰는 리뷰를 씁니다 일 처리 좀 부탁할게요,1,-4.3
188,2021-09-11,2,폴드 3에서 내부 화면으로 열면 태블릿 모드로 들어가져서 로그인이 안 됩니다 항상 전면 화면만 이용 중입니다 개선 부탁드립니다,1,-1.5
189,2021-09-11,0,앱 속도가 엄청 느려요 속 터지는 줄,1,-3.0
190,2021-09-11,1,등록하려니까 모바일 인증서도 안되고 민증사진 찍어도 안되고 짜증 나서 못하겠음 다른 은행으로 갈아탐 ,1,-5.0
191,2021-09-11,1,전화번호 입력이 안돼서 리뷰 남겼었습니다 제가 외국이라고 적었는데 통신사 가서 확인을 어떻게 합니까 좀 제대로 된 대책을 내줄 순 없는 건가요,1,0.25
192,2021-09-10,1,앱 실행 이후 기능이 정지됩니다 그냥 동작되지가 않네요,1,-1.0
193,2021-09-10,0,서 버터 진 건지 계속 안 열리는데,1,1.0
194,2021-09-10,1,모바일 인증서에서 화면 먹통 되고 안 넘어간다고요 좀 수정을 하라고 맨날 모른다 모른다 하지만 말고 앵무새인가 진짜,1,-0.8000000000000003
195,2021-09-10,23,앱이 로그인이 안 돼요 에러 떠서 자꾸 안 들어가지는데 겨우 로딩돼서 들어가면 튕기고 하 이용을 하려면 일단 들어가져야 되는 거 아녜요 7월에 앱 깔고 쓴 적이 없어요 들어가지지가 않아서 오류 뜨는 거 튕기는 거 재정비 좀 해주세요,1,-4.5
196,2021-09-10,0,초기화면부터 오류 심함,1,-4.5
197,2021-09-10,0,장난치냐 모바일 인증서 발급 왜 안되고 자꾸 에러 남,1,-5.3
198,2021-09-10,1,최악의 어플입니다 계속 가입 오류로 시간만 3시간째 버렸습니다 이젠 kb는 이용 안 합니다,1,-10.7
