,comment
216,로그인 안 돼서 재설치하니 간편 비밀번호 등록은 먹히지도 않네요 다른 은행으로 그냥 다 옮기고 안 쓰렵니다 하루 이틀 이래야지 관리자들 놀아요
217,갑자기 계좌가 다 사라짐
218,편리하고 좋아요
219,원격 프로그램이 실행되어 종료하고 다시 실행하라고 하는데 폰을 꺼 보기도 하고 최근에 설치한 어플을 지워봐도 같은 현상이 해결되지 않습니다
220,갑자기 로밍만 계속되어 삭제하고 재설치해도 계속 로밍 오류 왜 그런가요
221,아쉽네요
222,불편한 점 업습니다
223,원격제어 프로그램이 탐지되었다고 창이 뜨고 튕겨나갑니다
224,왜 자꾸 원격 프로그램이 실행되어있다고 하면서 안되는 이유가 뭐죠 진짜 답답해 죽겠네요 이체를 해야는데 할 수가 없어요
225,갑자기 원격 프로그램이 감지되었다고 사용이 안 되는데 원격 프로그램이 어떤 종류인가요
226,원격 프로그램이 감지됐다고 실행이 안됩니다
227,원격 프로그램 실행으로 자꾸 안되는데 무슨 이유인가요 폰 재부팅 재 설치까지 했는데 안됨
228,까불지 말고 점검 시간 같은 거 좀 하지 마라
229,좋아요
230,앱 설치가 안되네요
231,콕으로 간다 아오 답답해서 진짜 너희들은 아직도 이체 로그인 방식이 문제구나
232,로딩이 느리고 인터페이스 타은행 어플에 비해 상대적으로 많이 불편합니다 타은행 어플에 강한 거부감을 가지셨거나 농협 어플을 무슨 일이 있어도 써야 하는 분들께는 좋은 어플일 수도 있을 것 같습니다
233,좋은 뱅킹 앱인 거 같아요
234,적금 가입 버튼 누르면 저축성 업무 중 오류가 발생됐다면서 가입이 안되네요
235,간편 뱅킹 가입 등록을 3번이나 했는데 또다시 간편 뱅킹 실행은 꽝  담당자분 제대로 실행되게 하고서 이용이라고 하세요 구 버전 어플이 낫겠네요
236,이체 시 휴대폰 인증번호 전송하면 인증번호가 휴대폰으로 안 옵니다 어떻게 된 거죠
237,63ㅕ673ㅕ73ㅕ67년 43 제주은행 5바다 아파트 전세 전세 전세 66만 원 ⁶56756 ㅕ34ㅕ
238,지금 토스라든지 농협 잔액 확인하는 거 다 막히고 안 보이는데 지금 개인 개인 한 사람마다 메일로 받아서 조치하는 거보다 지금 저 뿐 아니라 많은 사람이 그런 거 같은데 서비스를 점검해서 잘 되도록 하는 게 우선인 거 같고요 빨리 해결해주세요
239,무한 로딩 해결되었습니다 안되시는 분들은 참조하세요 1 어플을 삭제 후 재설치해서 해보시고 2 안될 경우 핸드폰을 껐다 켜서 다시 실행해보세요
240,앱이 구려요
241,왜 다시 깔고 해도 로그인 opt 넘어가기 전에 꺼지는 거죠
242,농협 이용이 나무 간편해요
243,오늘부터는 정말 먹통이네요 LTE 와이파이 상태 아무것도 안되네요 빨리 점검 바랍니다
244,사용하기 즣고 보안도 안전해요
245,무한 로딩만 되고 인증서 갱신해야 되는데 답답하기만 하네요
246,어플 켜면 무한 로딩에 와이파이 LTE 접송 오류라면서 재시도해도 똑같네요 다른 어플 다 데이터 연결되는데 이것만 안돼요
247,그냥 다 싫다 우리나라의 금융 프로그램 방식 자체가 이 앱을 쓰고 이 생각을 굳혔다
248,감사합니다 초보는 많이 배우시고 저도 농협만 평생 쓰도록 노력할게요 수고하세요
249,good
250,좋아요
251,편리함
252,무한 로딩 너무 짜증 나네요
253,몇 달 전부터 앱 실행이 안되네요
254,최종 업데이트 날이 7월 22일인데 7월 말일까지는 잘 되다가 8월 들어서 무한 로딩만 되고 접속이 안되는 것은 무슨 경우인가요
255,7월 29일부터 이 체내 역이 확인되지 않네요 타게 좌로 이체하니 변경된 잔고 확인이 되고 중간 입출금 내역은 아예 나오질 않네요 대체 왜 그런가요
256,별로예요
257,속도가 너무 느림
258,통장 만드는 마지막 단계에서 전산 오류라고 뜨며 만들어지지 않는데요 너무 짜증 나고 화나네요 농협은행 다시는 이용 안 할래요
259,좋아요
260,얼마 전부터 한두 번이 아니고 로딩만 돌아가고 계속 접속이 되지 않습니다 얼른 조치 부탁드립니다
261,오늘 갑자기 간편 인증번호 및 고객센터 갈 시 무한 로딩 현상이 일어납니다 이체를 해야 하는 날인데 이게 뭔지
262,오늘 거래할 일이 있어 스마트뱅킹 이용하려는데 로그인이 계속 안되네요 무한 로딩 중이고 어쩔 수 없이 급하게 인터넷 뱅킹으로 해결하긴 했는데 스마트뱅킹을 주로 이용하는데 너무 불편하네요 해결 부탁드립니다
263,전 콕이 알고 편리한 세상을 맛보고 있어요 구트
264,한두 번도 아니고 급하게 이체하려는데 로딩이 계속 뜨고 로그인이 안 돼요 지우고 깔고 다시 해도 안 되는데 왜 그러나 요 진짜 은행 옮기는 거 진지하게 고려하고 있습니다
265,앱 들어가자마자 아무것도 눌러지지가 않네요
266,방금 복사된 계좌번호로 이체하겠냐고 뜨네요 해킹인가요 무심코 눌렀다가 송금 되는 듯
267,농협 직원들만 쓰는 르뱅 올인 콕뱅 평점 조작을 하려면 좀 머리 쓰고 조작 좀 하지 죄다 가이드 멘트 안에서 추천하고 있네
268,복잡함
269,아니 지문 로그인하는 게 더 안전한 방법인데 시대에 역행하는 것도 아니고 지문 로그인하면 보안카드를 써야 돈 보내짐 1 지문으로 로그인하면 보안카드로만 이체됨 시대에 역행하는 고전 방법 2 지문 외 간편 비밀번호로 로그인하면 보안카드 없이 이체됨 지문 로그인과 간편 비밀번호 로그인 어느 게 더 보안에 효율적인지 고민해봐야지 않을는지요
270,앱 켜면 화면이 무슨 아랍 글자처럼 외국어로 가득합니다 영어도 아니고 로그인은 되는데 역시 외국어로 되는데 무슨 증상인가요 다른 뱅킹은 괜찮은데 농협만 그래요 해킹당한 건가 놀랐습니다
271,좋아요
272,갑자기 어플이 안되고 로딩만 되네요 농협밖에 사용 안 해서 불편함이 너무 크네요 다시 깔아도 안됩니다
273,스마트한 뱅킹 송금  예금 가입 so coooool
274,관리자님께서 조금 더 신경을 써주시면 감사하겠습니다
275,앱 해킹 당했나 갑자기 로그인 무한 로딩 뜨면서 안됨 나만 그런 거 아닌 거 보니 앱 문제지 폰 문제는 아닌 듯 정보 달라고 하지 마시고 몇 번을 다시 깔고 업데이트해도 안돼서 NH콕뱅크 깔으니 잘 되네요 얼른 해결하시길 바랍니다
276,아주 편리합니다
277,원래 지문 인증하고 금액하고 비밀번호만 누르면 이체가 바로 돼서 굉장히 편했는데 금융 인증서 발급 후로 꼭 보안카드까지 사용해야 이체가 되는 불편함이 생겼네요 지문 방식으로 바꿔도 똑같고요
278,어플에 해킹 백도어 끼로 그 분명히 있는데 무엇을 업데이트하는지 계속 깔아도 상주한다는 것은 개발자분이 고의적으로 넣은 것으로 백도어 끼로 그는 말 그대로 설치와 같이 문이 열려있고 자판 키를 누르면 해커 개발자에게 정보가 넘어가는 것인데 상식적으로 이걸 무슨 의도로 계속 없애지 않는지 여러 금융 어플을 사용해도 농협만 그런 것인데 이거 공개하겠습니다
279,앱 갑자기 왜 안 되나요 리뷰 보니 저 같은 사례 많은 거 같은데요 며칠 전부터 계속 무한 로딩만 되고 어쩌다 들어가서 이체하려니 튕겨버리고 삭제하고 다시 깔았더니 계속 무한 로딩만 합니다 와이파이 쓰는 것도 아니고 여기 쓰여있는 거처럼 데이터 삭제도 해보고 다해도 안 되네요 어쩌란 건지 이런 리뷰 꽤 된 거 같은데 왜 안 고치는 건가요
280,농협을 이용하는 고객인데 뱅킹 사용 잘 하고 있습니다
281,50만 원까지 수수료도 무료고 로그인도 편해요 강추합니다
282,사용하기 너무 편하고 좋아요
283,기존에 스마트 알림으로 어느 정도 잘 쓰고 있다가 스마트뱅킹 자체적으로 입출금 알림 서비스를 PUSH로 알려준다고 하여 신청을 하여 쓰고 있었는데 어느 순간 갑자기 인식도 안되고 알람도 오지도 않고 있습니다 제가 사용을 못 하는 건지 아니면 다른 문제가 있는 건지 어플이 업데이트가 돼서 안되는 건가 했는데도 최신 버전으로 나오고 있고 대체 뭐가 잘못인가요
284,저만 안 되나 해서 리뷰들 보니 앱 문제인 것 같은데 같은 답만 주시네요 빠른 시일 내 해결해주세요
285,훌륭함
286,로그인 오류로 늘 접속하는데 3번은 기본임
287,무한 로딩 한두 사람이 아닌 것 같은데 처리 안 하나요
288,잘 사용하고 있습니다 앱만 가지고 있어도 ATM에서 인출도 할 수 있어서 좋아요
289,리뷰 첨 쓰는데 너무 바쁜데 줘 은행 앱이 무한 로딩 할 말이 없습니다 앱 삭제하고 다시 깔아도 안돼요
290,얼마 전부터 로딩만 되고 연결이 안 되네요 다시 다운로드해도 똑같아요
291,업데이트했는데 왜 안 들어가 지나요 안 들어가지면서 업데이트하라고 하고 장난하는 건가 재미없음 
292,처음이라 잘 모르겠네요 계정 정보 안전한가요
293,로딩이 안돼요 답답해 미침 다들 어플 어떻게 쓰는지 모르겠네요
294,무한 로딩
295,신분증 인식 검은 배경으로 초점 맞춰서 찍으면서 인식되고 나서 이름 생년월일 발급일자 계속 확인하는 작업을 67번을 반복해도 안되니까 리뷰 달았겠죠  초점 맞춰서 찍히고 정보 제대로 인식돼있는 거 체크하고 다음 넘겨도 다시 찍으라고 한 게 몇 번인대요
296,간편 비번 등록 시 ars 번호 입력해도 시간 초과만 뜸 시스템 개선요망
297,자산관리에서 자꾸 주식자산이 보이다 말다 해요 나무 쓰고 있는데 최소한 자사 자산은 연동이 잘 돼야 하는 거 아닌가요 자산관리 탭 정말 잘 쓰고 있는데
298,와이파이 환경에서 돈이 한 번에 이체되지 않고 무한 로딩되는 오류가 있네요 모바일 데이터를 쓰거나 아님 와이파이 상태에서 앱을 한번 끄고 두 번째로 다시 실행해야 그제서야 이체됩니다 이체정보를 대체 몇 번이나 두 번씩 입력했던 건지 문제는 다른 nh 나무나 국민은행 카카오뱅크 같은 다른 금융앱이나 모바일앱은 같은 와이파이 환경에서 멀쩡히 다 잘 된다는 거 와이파이 신호가 문제일수가 없는 게 이게 문제면 nh 스마트뱅킹 앱 전체가 작동을 안 해야 하는데 자동이체 등록이나 계좌조회할 땐 멀쩡히 작동하다가 이체할 때만 무한 로딩되는 오류가 뜬다는 거죠 리뷰 보니 다른 분들도 같은 경험을 하고 계신 거 같네요 nh는 모바일앱 편의성이 너무 떨어져요 개선해주세요
299,저는 이게 편하답니다 이체하고 보내줄 때 결재할 때마다 문자로 오고 농협만 애용하다 보니 다른 데는 별로 관심이 없어요
300,왜 19세 미만만 되죠
301,hbuzm     
302,별 한 개도 아깝습니다 도대체 어떻게 만들었기에 뱅킹하려고 하면 로그인 자체가 안되니 이체하러 은행까지 가야 하고 뭐 하는 겁니까 사용하라고 만든 건가요 고객들 불편해서 은행 업무 보게 만든 건가요
303,와 정말 왜 그럴까요 앱이 안 들어가지면 주거래통장 입출금은 어떻게 하라는 거죠
304,입출금 푸시 등록했는데 안됩니다 삭제하고 다시 등록해도 전혀 되질 않아요 하나은행은 딱 한 번 등록으로 아주 잘되고 있는데
305,훔일딴편해
306,무한 로딩요 다른 분들도 같은 거 같은데
307,정말 좋은 기능들이 많이 들어있네요
308,좋아요
309,1 일정 금액을 주기적으로 송금할 때 계좌번호 금액 기억 설정 안됨 두 계좌이체 시 일일이 금액을 적어줘야 함 2 계좌 등록 시 순서 변경이 안됨 3 오늘은 입출금 조회 시 한 항목당 한 화면을 차지함 4 다른 은행 앱을 참고해야 함 가장 흔히 쓰는 작업을 가장 쉽고 빠르게 하게 해야 함 5 반성하시길
310,진짜 돌겠다 신분증 검은 배경으로 열심히 찍으면 뭐 합니까 진위 여부를 못 알아차리는 멍청한 시스템 밖에 없는데요 그냥 가입 자체를 할 수가 없습니다 거기가 계좌 비번 치는 칸은 왜 이렇게 밑에 놓으셨나요 아예 누를 수 없게 만드셨습니다 가입하는데 혈압 높이는 재미없는 퍼즐 푸는 기분입니다 앱만 들 시간에 이런 불편함을 개선하세요;;
311,앱 좀 이것저것 적당히 내고 통합 좀 해요 여러 개 깔아야 해서 개불 편  이거 땜에 다른 은행으로 바꿀까 생각 듦
312,로그인 실패
313,저는 갤럭시 폴드 2를 사용합니다 다른 LG 핸드폰에서도 확인해 봤는데 이 앱은 화면 분할 기능 자체가 없네요  화면 분할이 가능해지면 더 편할 것 같습니다  개발자님 NH 스마트 뱅킹도 어느 핸드폰 기종에서든 분할 화면이 가능하도록 업데이트 부탁드립니다  코로나 조심하세요 파이팅
