,score,comment
772,1,인증 부분에서 지문하고 그냥 그대로 멈춰있네요 다른 분들도 다 동일하게 다 안되는 거 같은데 버그 개선 중인가요
775,1,로그인이 안 돼요 지금 며칠째인지 제발 빨리 해결해주세요
783,1,무슨 내 이메일 적으래서 적었더니 뭔 올바른 형식이 아니라고 자꾸 안되네요 그냥 회원가입부터 안되고 개선 소통 의지도 없어 보이니 쓰지 마세요 이 앱 그냥 비추 드립니다
789,1,2017년 이전 스타뱅킹 스마트폰 뱅킹이나 PC 서비스할 때가 가장 좋았는데 이렇게 개편 이후 오류나 버그 못 잡는 거 보면 KB거래끈고싶게만듭니다 제발 부탁합니다
793,1,좀 어플 좀 개선해봐라 연아 누님 보고 국민 들어가서 오래 쓰다가 어플이 하도 답답하고 로그인은 안 되고 쓸데없이 리브니 리브 메이트니 이런 거 만들지 말고 하나라도 제대로 한 다음에 만들어라 아오
804,1,OTP 등록 후 이체한도가 자동으로 증액이 안 돼서 진행하려고 굳이 app까지 설치했는데 신분증 촬영하기 단계에서 계속 에러 나네요 진짜 열받아서 사용 못 하겠네요 개선 좀 하세요
815,2,엘지 폰에서 실행이 안돼요 업데이트 빨리 부탁드려요
819,1,아니 무슨 지문인식하라고 하는데 지문인식되지도 않고 그냥 그대로 랙 걸려서 화면 멈춰버리고  들어가지지도 않고 진짜 화난다 제발 업데이트 든 뭐든 똑바로 해줬으면 좋겠다
821,2,그놈의 통통 튀는 동전 좀 안 봤으면 좋겠다 속도가 너무 느리다
836,1,은행 앱 중 최악임 신한이나 부산은행 같은 경우는 V3 자동 설정되는지 수고스럽지가 않은데 어느 날 패치 이후 국민은행 앱 들어갈 때마다 계속 V3 실행을 수동으로 해줘야 하니 번거롭네요 연결되는 V3 앱은 또 광고까지 포함해서 한 번씩 유료 결제 화면 클릭하는 사람도 있지 않을까 싶네요
843,2,gmail 추가해주세요
852,1,스타뱅킹 실행하면 모바일 인증서 로그인 첫 화면에서 아무것도 눌리지 않습니다 급하게 송금해야 하는 업무도 못하고 있습니다 KB 은행 관련된 어플은 많은데 어플만 많지 제대로 되는 게 단 한 가지도 없네요 아래 리뷰 보니 보안인증 프로그램 최신 버전인 지 확인해보래서 했는데 최신 버전이고 지웠다 설치해도 안됩니다 제발 어플이나 우후죽순 늘리지 말고 하나라도 제대로 사용하게 해주세요
889,1,최악이에요 정말 지문등록하려고 로그인하려 하면 자꾸 튕겨요 속 터질 거 같고요 개선 좀 되면 좋겠네요
906,2,어플로 코그인 시 웹이 자동으로 끈겨요 플레이스토어 열기로 들어가야 가끔 안 끈겨요 조치해주세요
911,1,안돼요 안돼요 며칠 전부터 안돼요 리뷰 처음 남겨요 조치 좀 해주세요
912,1,레퍼런스에 대한 지원이 부족하며 자원낭비가 생각 외로 심합니다 다만 G400 이상으로 올라오고 내부 UI 개편을 통해서 그나마 쓸만한 정도로 올라왔고 앞으로도 개선사항 및 속도 개선은 이루어져야겠지만 이제야 드디어 아장아장 걷는 아기 수준의 어플이 된 것 같습니다 _; 2020추가 그래도 이제 좀 쓸 만해지긴 했습니다 간혹가다가 느려지는 부분도 있긴 한데 메뉴 복잡한 건 어느 은행 어플이나 비슷하니 패스 단지 필요 없는 앱이나 좀 통합해서 서열 정리 좀 해줬으면 싶네요 국민은행은 이상한 앱이 너무 많아요 2021년 추가 와 KB 인증서 추가되고 나서 무슨 배터리 야금야금 뽑아먹는 정도가 더 심해졌네요 게다가 PC에서 스마트폰 인증하면 오류 뿜어내는 정도도 심하고 다음에 만들어질 앱은 얼마나 처참할지 기대됩니다
919,1,로그인 오류 좀 해결해주세요 너무 잦아요 지문인식이랑 패턴 입력해도 그대로고 다음 화면으로 안 넘어가요
937,1,아 네트워크 오류 좀 해결해줘요 지우고 다시 깔아도 동일하고 이래갖고 어플 쓰겠나요
954,1,잘 쓰던 앱에서 모바일 인증서 발급받고 보니 계좌가 사라졌습니다 개인사업자인데 분류가 모호합니다 오티피는 기업용을 써야 해서 오직 국민은행 계좌 하나 룰 위해 사업자용 오다 피를 쓰고 있습니다 더구나 앱은 개인용을 써야 하고 해서 무척 불편하였는데 오늘 아침 인증서 마감이 2일 남았다 해서 인증센터에 들어갔더니 모바일 인증서 받으라 해서 설치했더니 계좌가 아예 뜨질 않네요 기업은행은 아예 기업 계좌로 쓰는데도 개인용 오티피가 가능하고 하나은행은 첨부터 개인용과 사업자용 계좌 모두 사용 가능하던데 국민은행은 복잡하게 분류해 두고 갑자기 계좌까지 조회가 안되니 화나네요 급기야 기업용 앱을 깔고 인증서 재발급 받으려니 해당 고객이 아니라 하고 아래 리뷰들 보니 가관이네요 자칭 국민은행이 앱을 이리 복잡하고 쓰기 어렵게 만드나요 사실 그전에도 앱을 쓰면서 직관적으로 입력창 분리가 안되어 불편햿음월요일이나 되어야 은행 가서 처리 가능할 텐데 계좌 분류부터 좀 확실히 해줘요 바쁜데 또 언제 은행 가서 기다리나
963,1,일 점도 주기 싫을 정도로 아오 이거 열리지도 않고 쓰지를 못하고 있어요 아예 처리 좀 해주세요
966,1,체크카드 발급 단계에서 계속 오류 떠서 고객센터 전화하니까 다른 사람들도 많이 이 어플로 오류를 겪는다고 그러네 그럼 개선을 해야지 대체 개선 언제 함
968,1,하인 증서 좀 받게 해주세요 전화번호를 못 치게 하면 어쩌잔 말이에요
974,1,기업은행 잘 쓰다가 급여통장 바뀌어서 할 수 없이 쓰긴 하는데 거래내역에 메모도 못하고 어디서 빠져나간 건지 눌러도 정보도 없고 불편합니다 개발자님 수정 좀 부탁드립 니니 더
985,2,지문 로그인이 되자마자 어플이 닫혀요 매번 그래요 개선 부탁드려요
990,1,입출금 알림이 안 뜨는데요 어떻게 해주세요
991,1,갤럭시 A12 이용 중인데 kb 모바일 인증서 가입할 때 핸드폰 번호를 입력을 못해요 아예 클릭도 안되고 자판도 안 올라와요 은행에서도 해결이 안 되고 어떡하나요 해결 좀 해주세요
999,1,모바일 인증서 기간이 끝나서 다시 인증서를 발급받고 로그인을 하라길래 인증서를 재발급하려고 하니까 전화 번호란이 터치가 되지도 않고 방법이 없는 건가 해서 아이디로 로그인을 하려고 했는데 비밀번호가 세 번 틀려서 비밀번호를 변경하라길래 변경하려고 정보 다 입력하고 비밀번호 재설정을 눌렀더니 정보 다 써놨는데도 계속 정보를 입력하라고 하고 모바일로 안되겠다 싶어서 인터넷으로 비밀번호 재설정해서 인증서 발급받으려고 했더니 인터넷으로 비밀번호를 바꾸려면 인증서가 필요하다고 하고 뭐지 싶어서 혹시 전화상담으로 해결 가능한가 전화했더니 말은 제대로 듣지도 않고 다 이해했다는 어투로 해결은 안 해주고 나중에 해결법 문자로 드릴 테니 그것대로 해결하라길래 문자 받아보니 질문한 거 이해 진짜 하나도 못하신 건지 질문에 대한 해결법 말고 다른 문제에 대한 해결법을 이건 뭐 뫼비우스의 띠인가요 금융 어플이면 다른 어플들보다 오류가 더없어야 하는 거 아닌가요 은행 업무 편하라고 있는 건데 어플 땜에 오히려 일만 더 생기고 불편해지네요
1001,1,모바일 인증서로 로그인하려면 한세월 응답 없습니다를 이렇게 자주 보는 어플은 이것뿐인데 금융사가 이래도 되나요 나 필요할 때가 아니라 서버 컨디션 좋을 때 열릴 거면 이걸 계속 써야 하는 건지 대체 개선 의지가 있습니까
1003,1,며칠 전부터 앱 실행이 안되고 인증만 하라고 하면서 저절로 꺼져버리고 안뱅이 이렇게 문제가 생기면 빨리 해결을 해줘야 할 것 아닙니까 아마도 한두 분 이런 일 겪는 게 아닐 텐데 이렇게 불편해서는 통장을 바꾸든지 해야지 원
1009,1,재설치를 여러 번 했는데도 무한 로딩입니다 앱 실행 후 어떤 걸 선택해도 계속 코인만 뱅글뱅글 도네요 설정을 눌러도 무한 로딩 인증센터를 눌러도 무한 잘 사용하다가 며칠 전부터 지문인 식후 무한 로딩 하더니 재설치하고도 마찬가지 공인 인증서로는 이제 이체 안되니 pc로 돌아 길가 수도 없고 상당히 박도는 상황입니다 pc로 하던 시절이 그립네요 제발 좀 로딩 좀 그만하게 해주세요 답변 감사합니다 재부팅 몇 번 하니까 되네요;;
1015,1,갑자기 로그인도 안 되고 계속 앱이 멈추는데 안 멈추면 인증서 재발급 하라고 하고 재발급 누르면 마지막에 와서 Tap 내부 오류라면서 자꾸 똑같은 거만 무한 반복하네요 오류코드 FFF000D가 뭔진 모르겠는데 일단 어제까지만 해도 잘 사용했고 건드린 게 없는데 이러는 거 보면 앱 문제인 거 같습니다 빨리 해결해주세요
1017,1,이체해야 하는데 인증서 재발급하라 그러고 재발급하면 6단계에서 멈추고 빨리 처리해주세요 간단한 업무하나 보려고 은행가야 합니까 하루 연체되면 연체 수수료 꼬박 받으며 서 제가 하루 늦게 일 처리하면 그에 상응하는 보상해주십니까
1027,3,인증센터에 공동 인증서 내보내기 시 13자리 뜨는데 PC에서는 12자리만 입력하게 되어있습니다 수정 부탁드려요
1038,1,아니 잘 되던 게로 그인 안됩니다 해결해주세요
1040,1,저만 그런 게 아니었네요 먹통 돼요 아니면 튕기거나 하루빨리 수정 부탁드립니다
1063,3,입출금 알림 서비스해주세요
1068,1,앱이 점점 쓰레기가 되는 듯 개선 1도 안 하는군요
1086,1,잘 쓰다가 어제부터 앱이 멈춰요  실행하면 아무것도 터치가 안됩니다 지웠다 깔아도 안돼요 다른 은행은 다 잘 되는데 왜 국민은행만 이러죠 리브도 오류 땜에 실행이 안 대서 지웠어요  앱 만들 생각하지 말고 오류 보완 좀 해주세요  15년 넘도록 사용하는 은행인데 정말 잘 만들어주세요
1106,1,앱 이전에 잘 되던 게 왜 계속 로그인 안 되고 오류 나서 튕길까요 한 달째 이럽니다 지우고 재설치를 몇 번 해봐도 똑같아요 조치 좀 해주세요
1132,1,오늘 인터넷 연결 안 된다고 로그인 안 되고 새로 깔아도 인터넷 연결 안 된다고 뜨고 급한데 해결해주세요
1138,1,앱 업데이트가 필요하다던가 비밀번호 같은 거 바꿀 때라던가 뭔가 안되는 요소가 있으면 진작 좀 말해주면 좀 좋아요 왜 다 입력하고 나니까 업데이트가 필요하다 비밀번호가 옳지 않다 하면서 초기화면으로 돌아가 버리냐고요  누군가 속 터져서 사망했다는 뉴스 보면 이 어플 때문인 줄 아십쇼
1140,1,인증서 못 찾는다고 재부팅하고 다시 시도하라고 해서 했는데 안돼서 지우고 다시 설치하라고 떠서 지금 다운로드하는 중입니다 급하게 사용해야 될 일이 있었으면 큰일 날뻔했어요 속도가 너무 느린데 개선 좀 부탁드려요
1145,1,kb국민은행 cs 팀 보고 있나 전산팀 외주 준거입니까 지금 리뷰 모니터링 안 하나요 어플로 인하여 피해본 거 정식으로 공문 날리고 내용증명 보내겠습니다 답신 부탁드려요
1147,2,회사일 때문에 어쩔 수 없이 계좌도 새로 개설하고 카드도 받았는데 회원가입 로그인 방식 서비스나 인증 시스템 등 대부분이 타은행보다 질이 낮네요 앱 전체 시스템을 다시 검토해보는 게 좋을 것 같습니다 몇 시간째 실패했거든요
1177,1,21521일부터 현재까지 네트워크에 접속할 수 없습니다 네트워크 상태를 확인 후 접속을 시도해주세요 응답 코드 NT008 뜨네요 케시 삭제 및 재설치해도 같은 문구 뜨면서 접속 안됩니다 쓰라는 건가 주거래은행을 바꿔야 하나 조치 없으면 타은행권으로 갈아타야겠네요
1188,3,오류 너무 잦아요 타은행 비해 쓸데없는 어플도 너무 많고요 어플 통합 좀 해주세요 왜 이렇게 사용하기 어렵습니까 특히 오늘 같은 경우 1시간 이상 로그인도 안 되고 복구 예상시간까지 기다렸는데도 계속 안되면 어쩝니까 거의 20년을 국민은행만 썼는데 옮길까 심각하게 고민 중입니다 제발 소비자 의견 반영해서 혁신 좀 하세요
1196,4,모바일 인증서 접속이 언제 될까요  접속만 잘되면 좋겠습니다 잘 이용하겠습니다
1214,1,아이고 답이 없다 어쩔 수 없이 쓰고는 있는데 이건 뭐 틈만 나면 먹통 진짜 다 같이 모든 사람 다른 은행으로 갈 수 있으면 좋겠다 그래야 정신을 차리지 거기다 본인들 문제면서 에러는 또 내 네트워크 문제란다 적당히 좀 해라 어지간하면 안 쓰는데 이렇게 귀찮아도 쓰게 만드는 재주가 있네 굳이에요 굳
1236,1,지금 오류 난지 1시간이나 지났는데 너무하네요 진짜  빨리 조치해주세요
1243,2,앱이 안 들어가죠요 빨리 해결해주세요
1244,1,빨리 수정 좀 해주세요 자꾸 오류 나고 안 들어가져서 여기 댓글에 쓰인 대로 삭제하고 재설치 했는데 모바일 인증서 등록도 계속 오류 나고 안돼요 계좌이체해야 하는데 답답하네요 재부팅도 했어요 재부팅해봐라 다시 깔아라 이런 말씀 마시고 얼른 오류 업데이트해주세요
